Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2,16.3,33.8,0.0,14,41.0,1,13,2.0,26.0,49.0,7.0,1014.1,1011.5,24.3,33.4,0,0
2,15.0,33.0,0.0,10,28.0,4,9,9.0,19.0,45.0,17.0,1014.9,1012.7,22.8,31.8,0,0
2,17.4,36.4,0.0,3,30.0,9,14,6.0,13.0,50.0,19.0,1018.0,1014.6,24.6,35.3,0,0
2,19.6,39.8,0.0,13,41.0,2,13,7.0,22.0,48.0,19.0,1017.2,1013.1,26.4,38.6,0,0
2,20.6,42.2,0.0,15,41.0,0,12,9.0,15.0,38.0,8.0,1015.4,1011.2,27.8,41.2,0,0
2,21.0,42.2,0.0,4,30.0,9,6,11.0,9.0,39.0,15.0,1013.8,1009.1,29.1,40.9,0,0
2,24.5,42.4,0.2,6,74.0,8,6,7.0,33.0,48.0,12.0,1007.7,1003.6,29.4,41.1,0,0
2,22.6,28.4,0.4,12,44.0,15,14,13.0,11.0,56.0,79.0,1009.8,1012.0,25.1,19.9,0,1
2,15.7,31.7,3.0,11,35.0,10,10,15.0,19.0,55.0,28.0,1016.1,1013.2,20.9,30.4,1,0
2,17.2,36.3,0.0,6,33.0,9,4,11.0,13.0,51.0,20.0,1015.6,1011.4,24.2,34.4,0,0
2,21.8,36.6,0.0,13,46.0,3,13,22.0,30.0,50.0,11.0,1009.6,1004.1,27.7,36.0,0,0
2,16.8,25.6,0.0,14,57.0,13,13,20.0,35.0,51.0,24.0,1006.9,1005.5,18.0,24.1,0,0
2,10.5,22.6,0.0,12,52.0,13,15,22.0,30.0,44.0,30.0,1007.7,1007.0,14.4,20.5,0,0
2,8.7,25.2,0.0,13,50.0,13,15,6.0,30.0,47.0,27.0,1011.5,1009.7,15.0,23.8,0,0
2,11.0,32.9,0.0,13,48.0,10,14,2.0,19.0,52.0,15.0,1011.8,1008.8,18.5,30.7,0,0
2,15.4,37.3,0.0,13,56.0,9,14,2.0,22.0,39.0,18.0,1010.7,1008.1,22.4,34.3,0,0
2,19.2,41.8,0.0,6,69.0,9,6,7.0,31.0,40.0,9.0,1008.8,1003.7,26.0,39.1,0,0
2,24.7,35.4,0.0,15,43.0,14,13,20.0,19.0,43.0,9.0,1006.7,1006.5,25.0,34.6,0,0
2,14.4,33.7,0.0,11,28.0,10,14,6.0,15.0,50.0,22.0,1013.2,1009.7,21.5,31.7,0,0
2,14.3,35.8,0.0,14,35.0,0,15,6.0,17.0,47.0,8.0,1011.4,1008.1,22.8,34.7,0,0
2,15.1,35.9,0.0,15,39.0,9,15,0.0,17.0,35.0,10.0,1010.0,1008.5,22.9,34.4,0,0
2,17.7,36.4,0.0,13,43.0,8,15,7.0,15.0,45.0,14.0,1011.4,1007.9,24.2,35.3,0,0
2,15.2,34.4,0.0,7,35.0,9,14,2.0,22.0,51.0,8.0,1008.5,1005.2,23.1,34.1,0,0
2,16.0,35.2,0.0,10,35.0,9,5,2.0,7.0,46.0,14.0,1009.0,1007.7,23.1,33.9,0,0
2,18.9,36.5,0.0,4,46.0,10,7,15.0,9.0,48.0,22.0,1015.3,1012.0,23.5,34.8,0,0
2,21.7,36.3,0.0,4,44.0,1,0,22.0,15.0,39.0,16.0,1014.2,1009.7,26.6,34.7,0,0
2,21.0,38.2,0.0,0,67.0,8,10,4.0,15.0,46.0,19.0,1014.0,1009.9,25.2,36.9,0,1
2,17.8,34.3,8.6,1,39.0,10,4,7.0,9.0,61.0,24.0,1016.1,1011.7,22.9,32.5,1,0
2,17.9,35.6,0.0,0,57.0,10,2,15.0,17.0,36.0,23.0,1014.0,1008.5,24.3,34.6,0,0
2,23.5,32.0,0.0,6,44.0,1,9,19.0,19.0,51.0,44.0,1010.8,1006.2,26.3,31.1,0,1
2,19.2,26.1,52.2,9,33.0,8,11,9.0,13.0,83.0,70.0,1009.9,1009.4,22.1,25.0,1,1
2,19.5,30.3,5.6,9,43.0,9,9,20.0,22.0,55.0,38.0,1016.4,1015.7,22.6,30.1,1,0
2,20.3,33.9,0.0,9,37.0,9,0,19.0,6.0,53.0,32.0,1020.8,1017.5,23.2,32.6,0,0
2,23.0,34.0,0.0,6,37.0,2,2,7.0,11.0,66.0,32.0,1020.8,1017.8,25.9,33.8,0,0
2,22.1,35.1,0.0,9,39.0,1,12,6.0,11.0,58.0,37.0,1020.9,1017.8,26.9,33.5,0,0
2,21.7,35.6,0.0,11,46.0,9,8,13.0,15.0,64.0,28.0,1018.8,1014.7,25.2,32.9,0,0
2,21.5,35.0,0.0,9,39.0,10,0,9.0,7.0,76.0,35.0,1015.8,1010.3,24.2,33.1,0,0
2,22.5,29.1,0.0,12,24.0,9,6,13.0,11.0,81.0,67.0,1008.5,1007.8,23.4,26.4,0,0
2,20.8,27.1,0.0,4,24.0,0,4,9.0,11.0,82.0,59.0,1009.9,1007.9,21.2,26.6,0,0
2,20.5,30.3,0.0,9,41.0,10,9,7.0,20.0,80.0,43.0,1006.8,1003.9,21.7,28.9,0,0
2,17.8,26.8,0.0,2,52.0,11,9,7.0,28.0,76.0,44.0,1008.6,1008.8,19.7,26.2,0,0
2,17.6,29.0,0.0,9,31.0,10,0,19.0,13.0,48.0,34.0,1014.7,1013.3,20.6,27.2,0,0
2,15.5,30.6,0.0,9,39.0,9,11,6.0,11.0,66.0,30.0,1015.9,1013.8,19.4,30.0,0,0
2,12.0,31.2,0.0,2,31.0,10,11,7.0,7.0,33.0,24.0,1020.4,1019.1,21.0,30.0,0,0
2,16.4,30.3,0.0,5,26.0,0,14,9.0,9.0,54.0,34.0,1023.6,1019.6,20.8,29.2,0,0
2,15.7,31.8,0.0,7,57.0,9,3,7.0,19.0,70.0,35.0,1018.9,1014.3,19.6,30.9,0,0
2,19.6,34.7,0.6,11,59.0,9,9,6.0,24.0,71.0,59.0,1015.3,1011.2,23.8,27.3,0,1
2,20.2,26.4,3.6,0,46.0,1,7,4.0,9.0,83.0,70.0,1014.6,1011.9,21.3,24.2,1,0
2,12.5,26.1,0.2,13,31.0,13,10,15.0,11.0,56.0,34.0,1017.3,1016.7,15.2,24.3,0,0
2,12.8,28.5,0.0,9,24.0,9,9,9.0,11.0,57.0,35.0,1020.3,1018.4,17.9,26.4,0,0
2,15.0,31.0,0.0,6,22.0,2,2,2.0,7.0,61.0,33.0,1023.9,1021.3,19.5,29.3,0,0
2,17.2,22.6,0.0,9,39.0,4,0,13.0,9.0,54.0,28.0,1024.6,1020.7,20.6,29.2,0,0
2,12.0,26.3,0.0,4,26.0,9,0,9.0,13.0,70.0,62.0,1019.4,1018.3,20.8,24.8,0,1
2,18.2,29.3,1.4,13,39.0,9,13,0.0,20.0,84.0,45.0,1016.7,1013.6,19.9,28.5,1,0
2,16.7,23.9,12.0,9,24.0,9,9,11.0,9.0,72.0,73.0,1014.1,1013.3,19.6,20.6,1,0
2,16.1,26.6,0.6,7,50.0,2,8,9.0,11.0,70.0,90.0,1015.0,1013.3,21.3,19.0,0,1
2,15.7,27.3,18.4,5,41.0,9,8,13.0,15.0,71.0,75.0,1014.6,1011.3,21.3,21.4,1,1
2,17.3,29.9,1.2,15,44.0,11,14,2.0,17.0,65.0,48.0,1012.6,1009.3,22.5,28.6,1,0
2,16.6,31.6,0.0,10,28.0,10,9,4.0,13.0,63.0,31.0,1011.5,1008.2,23.1,30.7,0,0
2,18.9,30.4,0.0,1,43.0,9,4,11.0,19.0,63.0,38.0,1012.7,1008.9,23.3,29.3,0,0
2,21.3,29.8,0.0,5,43.0,4,4,24.0,26.0,50.0,44.0,1011.5,1008.8,25.5,29.0,0,1
2,20.3,29.7,3.2,6,61.0,5,5,22.0,35.0,82.0,55.0,1009.4,1005.0,21.4,29.1,1,1
2,18.0,26.7,25.6,13,39.0,13,14,11.0,20.0,85.0,50.0,1009.1,1007.2,20.5,26.0,1,0
2,16.7,22.5,0.0,14,46.0,14,13,13.0,26.0,59.0,38.0,1010.1,1008.7,19.1,21.9,0,0
2,11.2,24.3,0.0,14,43.0,13,14,17.0,24.0,59.0,35.0,1009.2,1004.5,15.6,22.8,0,0
2,15.0,22.2,0.0,7,46.0,13,14,24.0,24.0,54.0,33.0,1005.6,1006.3,17.7,22.0,0,0
2,10.5,26.2,0.0,14,33.0,2,12,7.0,11.0,65.0,32.0,1014.3,1012.5,17.0,24.2,0,0
2,13.7,28.8,0.0,1,24.0,9,4,6.0,7.0,67.0,36.0,1015.0,1010.4,18.6,27.6,0,0
2,16.1,31.1,0.0,5,35.0,1,6,15.0,11.0,57.0,28.0,1008.7,1003.6,24.3,29.8,0,0
2,15.1,25.6,0.4,13,43.0,13,15,20.0,26.0,72.0,21.0,1004.6,1003.8,17.6,24.7,0,0
2,10.3,25.9,0.0,7,46.0,4,13,6.0,26.0,62.0,31.0,1005.3,1002.1,17.7,24.1,0,0
2,14.0,20.8,1.0,14,76.0,6,13,19.0,35.0,64.0,52.0,1002.4,1002.8,16.9,18.7,0,1
2,10.4,18.0,3.0,13,61.0,1,6,9.0,13.0,71.0,55.0,998.8,994.3,15.0,17.4,1,1
2,8.6,20.5,6.2,15,52.0,13,15,20.0,22.0,79.0,50.0,1002.3,1004.3,10.8,18.6,1,1
2,9.9,21.2,1.6,15,41.0,15,13,15.0,19.0,68.0,48.0,1010.5,1011.5,14.3,19.3,1,0
2,9.4,25.9,0.0,12,28.0,2,9,6.0,11.0,71.0,37.0,1018.4,1015.7,16.6,24.2,0,0
2,12.3,29.2,0.0,12,41.0,9,15,0.0,20.0,62.0,24.0,1018.1,1017.4,19.8,28.1,0,0
2,13.9,30.8,0.0,4,31.0,9,1,15.0,9.0,47.0,33.0,1022.3,1018.2,20.6,29.4,0,0
2,19.3,29.1,0.0,10,35.0,4,3,15.0,24.0,60.0,72.0,1014.6,1009.9,23.2,23.4,0,0
2,17.5,30.0,1.0,12,43.0,0,13,6.0,30.0,75.0,35.0,1005.4,1000.5,22.2,28.4,0,0
2,11.3,22.2,0.0,13,57.0,13,13,13.0,31.0,57.0,38.0,1006.7,1007.1,16.3,22.0,0,0
2,9.1,26.7,0.0,10,37.0,9,1,17.0,11.0,49.0,35.0,1016.8,1014.2,15.1,24.7,0,0
2,13.5,31.0,0.0,7,30.0,3,12,19.0,13.0,57.0,28.0,1015.6,1012.8,21.9,29.6,0,0
2,14.8,34.0,0.0,12,41.0,2,15,9.0,24.0,55.0,25.0,1015.8,1013.3,21.7,33.5,0,0
2,15.7,38.1,0.0,3,46.0,2,3,2.0,9.0,55.0,22.0,1014.3,1010.7,23.3,36.7,0,0
2,23.2,35.8,0.0,1,26.0,8,15,13.0,9.0,46.0,29.0,1011.1,1009.2,26.8,32.8,0,0
2,20.1,31.1,0.6,13,35.0,12,15,2.0,15.0,45.0,27.0,1010.9,1009.5,25.1,30.2,0,0
2,13.6,29.4,0.0,14,35.0,10,14,19.0,11.0,56.0,28.0,1011.8,1009.3,20.2,28.4,0,0
2,13.9,29.2,0.0,10,24.0,9,9,11.0,11.0,53.0,38.0,1011.6,1007.8,19.9,27.9,0,0
2,16.0,28.9,0.0,10,31.0,1,12,4.0,9.0,57.0,31.0,1006.2,1004.3,22.0,26.8,0,0
2,16.5,31.6,0.0,5,30.0,9,3,19.0,13.0,48.0,34.0,1010.3,1007.7,21.4,30.0,0,0
2,16.1,30.7,0.0,5,26.0,5,12,17.0,6.0,51.0,42.0,1012.7,1010.1,23.4,29.3,0,0
2,17.8,32.0,0.0,1,31.0,9,0,0.0,11.0,66.0,40.0,1012.0,1009.1,22.9,31.1,0,0
2,20.1,33.0,0.0,1,61.0,9,10,17.0,22.0,55.0,41.0,1013.8,1010.6,26.7,32.5,0,1
2,20.1,32.0,35.0,1,37.0,10,1,19.0,11.0,68.0,40.0,1013.6,1010.0,24.1,31.2,1,1
2,21.6,26.4,1.4,4,37.0,9,5,13.0,15.0,81.0,87.0,1011.7,1009.4,22.5,23.0,1,1
2,21.5,28.9,5.0,4,44.0,4,7,19.0,11.0,66.0,84.0,1006.9,1006.2,25.5,24.5,1,1
2,22.1,30.6,14.2,4,41.0,2,1,6.0,28.0,86.0,59.0,1009.5,1006.5,24.4,29.5,1,1
2,24.0,25.5,2.4,4,52.0,4,5,33.0,22.0,61.0,90.0,1006.0,1006.0,24.5,21.2,1,1
